Position,Const,Created,Modified,Description,Title,Original Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
91,tt10483152,2025-06-11,2025-06-11,,"Unicorn Wars","Unicorn Wars",https://www.imdb.com/title/tt10483152/,Movie,6.9,92,2022,"Animation, Action, Comedy, Drama, Fantasy, Horror",2891,2023-03-10,"Alberto Vázquez",,
92,tt7336470,2025-06-11,2025-06-11,,"Buñuel in the Labyrinth of the Turtles","Buñuel en el laberinto de las tortugas",https://www.imdb.com/title/tt7336470/,Movie,7.1,80,2018,"Animation, Biography, Drama, History",2563,2019-08-16,"Salvador Simó",,
93,tt1407052,2025-06-11,2025-06-11,,"Wrinkles","Arrugas",https://www.imdb.com/title/tt1407052/,Movie,7.6,89,2011,"Animation, Drama",4760,2012-01-27,"Ignacio Ferreras",,
94,tt2086830,2025-06-11,2025-06-11,,"The King of Pigs","Dwae-ji-ui wang",https://www.imdb.com/title/tt2086830/,Movie,6.7,97,2011,"Animation, Drama, Thriller",1926,2017-03-16,"Yeon Sang-ho",,
95,tt0972542,2025-06-11,2025-06-11,,"Aachi & Ssipak","Aachi & Ssipak",https://www.imdb.com/title/tt0972542/,Movie,6.7,90,2005,"Animation, Action, Comedy, Crime, Sci-Fi",1932,2005-11-11,"Jo Beom-jin, Zack Keller, Ed Skudder",,
96,tt4429160,2025-06-11,2025-06-11,,"Red Shoes and the Seven Dwarfs","Red Shoes and the Seven Dwarfs",https://www.imdb.com/title/tt4429160/,Movie,6.5,92,2019,"Animation, Action, Adventure, Comedy, Family, Fantasy, Romance",6241,2020-09-18,"Hong Sung-ho, Moo-Hyun Jang, Young Sik Uhm",,
97,tt0109791,2025-06-11,2025-06-11,,"Felidae","Felidae",https://www.imdb.com/title/tt0109791/,Movie,7.0,82,1994,"Animation, Drama, Mystery, Thriller",5521,1994-11-03,"Michael Schaack",,
98,tt10473036,2025-06-11,2025-06-11,,"The Amazing Maurice","The Amazing Maurice",https://www.imdb.com/title/tt10473036/,Movie,6.2,93,2022,"Animation, Adventure, Comedy, Family, Fantasy",6385,2022-12-16,"Toby Genkel, Florian Westermann",,
99,tt3823116,2025-06-11,2025-06-11,,"Little Bird's Big Adventure","Überflieger - Kleine Vögel, großes Geklapper",https://www.imdb.com/title/tt3823116/,Movie,5.8,85,2017,"Animation, Adventure, Comedy, Family, Fantasy",2492,2017-06-30,"Toby Genkel, Reza Memari",,
100,tt3576728,2025-06-11,2025-06-11,,"Bilal: A New Breed of Hero","Bilal: A New Breed of Hero",https://www.imdb.com/title/tt3576728/,Movie,7.6,105,2015,"Animation, Action, Adventure, Fantasy",19535,2018-02-02,"Khurram H. Alavi, Ayman Jamal",,
101,tt0050987,2025-06-11,2025-06-11,,"The Snow Queen","Snezhnaya koroleva",https://www.imdb.com/title/tt0050987/,Movie,7.5,74,1957,"Animation, Adventure, Family, Fantasy, Musical",3358,1959-11-20,"Lev Atamanov",,
102,tt0120630,2025-06-11,2025-06-11,,"Chicken Run","Chicken Run",https://www.imdb.com/title/tt0120630/,Movie,7.1,84,2000,"Animation, Adventure, Comedy, Drama, Family",221502,2000-06-23,"Peter Lord, Nick Park",6,2020-09-20
103,tt0775489,2025-06-11,2025-06-11,,"The Illusionist","L'illusionniste",https://www.imdb.com/title/tt0775489/,Movie,7.4,80,2010,"Animation, Drama",37274,2011-02-11,"Sylvain Chomet",,
104,tt0078480,2025-06-11,2025-06-11,,"Watership Down","Watership Down",https://www.imdb.com/title/tt0078480/,Movie,7.5,92,1978,"Animation, Adventure, Drama, Thriller",42242,1978-11-01,"Martin Rosen, John Hubley",,
105,tt0488836,2025-06-11,2025-06-11,,"Hanuman","Hanuman",https://www.imdb.com/title/tt0488836/,Movie,8.0,89,2005,"Animation",2370,2005-10-21,"V.G. Samant, Milind Ukey",,
106,tt2404027,2025-06-11,2025-06-11,,"Arjun: The Warrior Prince","Arjun: The Warrior Prince",https://www.imdb.com/title/tt2404027/,Movie,6.8,96,2012,"Animation, Action, Adventure",2218,2012-05-25,"Arnab Chaudhuri, Pavan Buragohain, K.K. Raina",,
107,tt2827516,2025-06-11,2025-06-11,,"Chhota Bheem Aur Krishna","Chhota Bheem Aur Krishna",https://www.imdb.com/title/tt2827516/,TV Movie,7.2,69,2008,"Animation, Action, Adventure, Comedy, Family, Fantasy",1173,2008-08-24,"Rajiv Chilaka",,
108,tt3666024,2025-06-11,2025-06-11,,"The Red Turtle","La Tortue rouge",https://www.imdb.com/title/tt3666024/,Movie,7.5,80,2016,"Animation, Drama, Family, Fantasy, Romance",41000,2017-01-20,"Michael Dudok de Wit",,
109,tt8333746,2025-06-11,2025-06-11,,"Pinocchio","Pinocchio",https://www.imdb.com/title/tt8333746/,Movie,6.3,125,2019,"Drama, Family, Fantasy",15572,2020-12-25,"Matteo Garrone",,
110,tt4326444,2025-06-11,2025-06-11,,"Julieta","Julieta",https://www.imdb.com/title/tt4326444/,Movie,7.1,99,2016,"Drama, Mystery, Romance",35072,2016-12-21,"Pedro Almodóvar",,
111,tt2764784,2025-06-11,2025-06-11,,"Phoenix","Phoenix",https://www.imdb.com/title/tt2764784/,Movie,7.3,98,2014,"Drama, History, Music, Romance",21566,2014-09-25,"Christian Petzold",,
112,tt0859765,2025-06-11,2025-06-11,,"Still Life","San xia hao ren",https://www.imdb.com/title/tt0859765/,Movie,7.3,111,2006,"Drama",7822,2006-11-16,"Jia Zhang-ke",,
113,tt10360862,2025-06-11,2025-06-11,,"The Man Who Sold His Skin","Ar-rajul alladi ba'a zahrahu",https://www.imdb.com/title/tt10360862/,Movie,6.9,104,2020,"Drama",7587,2021-04-02,"Kaouther Ben Hania",,
114,tt2802154,2025-06-11,2025-06-11,,"Leviathan","Leviathan",https://www.imdb.com/title/tt2802154/,Movie,7.6,140,2014,"Crime, Drama",59070,2015-02-05,"Andrey Zvyagintsev",9,2025-08-05
115,tt4635372,2025-06-11,2025-06-11,,"Masaan","Masaan",https://www.imdb.com/title/tt4635372/,Movie,8.1,109,2015,"Drama",34042,2015-06-24,"Neeraj Ghaywan",7,2025-08-05
116,tt3767372,2025-06-11,2025-06-11,,"Piku","Piku",https://www.imdb.com/title/tt3767372/,Movie,7.6,123,2015,"Comedy, Drama",36082,2015-05-08,"Shoojit Sircar",,
117,tt0057091,2025-06-11,2025-06-11,,"The Leopard","Il gattopardo",https://www.imdb.com/title/tt0057091/,Movie,7.9,186,1963,"Drama, History",33572,1963-03-29,"Luchino Visconti",8,2025-09-14
118,tt0070040,2025-06-11,2025-06-11,,"The Spirit of the Beehive","El espíritu de la colmena",https://www.imdb.com/title/tt0070040/,Movie,7.7,98,1973,"Drama, Fantasy",22128,1975-03-14,"Víctor Erice",9,2025-08-05
119,tt5897636,2025-06-11,2025-06-11,,"Summer 1993","Estiu 1993",https://www.imdb.com/title/tt5897636/,Movie,7.1,97,2017,"Drama, Family",8963,2018-05-25,"Carla Simón",,
120,tt5502816,2025-06-11,2025-06-11,,"The World of Us","Woorideul",https://www.imdb.com/title/tt5502816/,Movie,7.5,95,2016,"Drama, Family",1198,2016-06-16,"Yoon Ga-eun",,
121,tt8951086,2025-06-11,2025-06-11,,"House of Hummingbird","Beolsae",https://www.imdb.com/title/tt8951086/,Movie,7.4,138,2018,"Drama",4237,2020-06-26,"Kim Bo-ra",,
